0.0  0.0
0.5  0
1  0
1.5  0
2  0
2.5  0
3  0
3.5  0
4  0
4.5  0
5  0
5.5  0
6  0
6.5  0
7  0
7.5  0
8  0
8.5  0
9  0
9.5  0
10  0
10.5  0
11  0
11.5  0
12  0
12.5  0
13  0
13.5  0
14  0
14.5  0
15  0
15.5  0
16  0
16.5  0
17  0
17.5  0
18  0
18.5  0
19  0
19.5  0
20  62
20.5  100
21  92
21.5  88
22  92
22.5  71
23  60
23.5  93
24  110
24.5  84
25  120
25.5  97
26  70
26.5  79
27  73
27.5  98
28  93
28.5  98
29  97
29.5  96
30  103
30.5  74
31  118
31.5  98
32  94
32.5  87
33  87
33.5  108
34  110
34.5  79
35  84
35.5  115
36  93
36.5  117
37  71
37.5  93
38  96
38.5  88
39  108
39.5  91
40  91
40.5  98
41  0
41.5  0
42  0
42.5  0
43  0
43.5  0
44  0
44.5  0
45  0
45.5  0
46  0
46.5  0
47  0
47.5  0
48  0
48.5  0
49  0
49.5  0
50  0
50.5  0
51  0
51.5  0
52  0
52.5  0
53  0
53.5  0
54  0
54.5  0
55  0
55.5  0
56  0
56.5  0
57  0
57.5  0
58  0
58.5  0
59  0
