0.0  0.0
0.5  0
1  0
1.5  0
2  0
2.5  0
3  0
3.5  0
4  0
4.5  0
5  188
5.5  2857
6  2854
6.5  2770
7  2859
7.5  2780
8  2816
8.5  2716
9  2733
9.5  2873
10  2787
10.5  2926
11  2848
11.5  2896
12  2877
12.5  2777
13  2751
13.5  2845
14  2838
14.5  2753
15  2747
15.5  238
16  0
16.5  0
17  0
17.5  0
18  0
18.5  0
19  0
