0.0  0.0
0.5  0
1  0
1.5  0
2  0
2.5  0
3  0
3.5  0
4  0
4.5  0
5  0
5.5  0
6  0
6.5  0
7  0
7.5  0
8  0
8.5  0
9  0
9.5  0
10  0
10.5  0
11  0
11.5  0
12  0
12.5  0
13  0
13.5  0
14  0
14.5  0
15  0
15.5  0
16  0
16.5  0
17  0
17.5  0
18  0
18.5  0
19  0
19.5  0
20  40
20.5  54
21  57
21.5  79
22  68
22.5  52
23  83
23.5  59
24  72
24.5  58
25  51
25.5  91
26  63
26.5  67
27  63
27.5  77
28  88
28.5  65
29  73
29.5  110
30  68
30.5  76
31  91
31.5  81
32  74
32.5  91
33  78
33.5  93
34  73
34.5  78
35  101
35.5  73
36  126
36.5  93
37  82
37.5  97
38  95
38.5  80
39  107
39.5  113
40  93
40.5  58
41  0
41.5  0
42  0
42.5  0
43  0
43.5  0
44  0
44.5  0
45  0
45.5  0
46  0
46.5  0
47  0
47.5  0
48  0
48.5  0
49  0
49.5  0
50  0
50.5  0
51  0
51.5  0
52  0
52.5  0
53  0
53.5  0
54  0
54.5  0
55  0
55.5  0
56  0
56.5  0
57  0
57.5  0
58  0
58.5  0
59  0
