/gps/hist/point 0.0  0.0
/gps/hist/point 0.00166667  18
/gps/hist/point 0.00333333  16
/gps/hist/point 0.005  21
/gps/hist/point 0.00666667  25
/gps/hist/point 0.00833333  28
/gps/hist/point 0.01  12
/gps/hist/point 0.0116667  20
/gps/hist/point 0.0133333  26
/gps/hist/point 0.015  20
/gps/hist/point 0.0166667  18
/gps/hist/point 0.0183333  19
/gps/hist/point 0.02  22
/gps/hist/point 0.0216667  18
/gps/hist/point 0.0233333  23
/gps/hist/point 0.025  17
/gps/hist/point 0.0266667  20
/gps/hist/point 0.0283333  21
/gps/hist/point 0.03  20
/gps/hist/point 0.0316667  27
/gps/hist/point 0.0333333  13
/gps/hist/point 0.035  25
/gps/hist/point 0.0366667  25
/gps/hist/point 0.0383333  17
/gps/hist/point 0.04  20
/gps/hist/point 0.0416667  20
/gps/hist/point 0.0433333  23
/gps/hist/point 0.045  15
/gps/hist/point 0.0466667  25
/gps/hist/point 0.0483333  16
/gps/hist/point 0.05  17
/gps/hist/point 0.0516667  13
/gps/hist/point 0.0533333  21
/gps/hist/point 0.055  14
/gps/hist/point 0.0566667  18
/gps/hist/point 0.0583333  16
/gps/hist/point 0.06  29
/gps/hist/point 0.0616667  25
/gps/hist/point 0.0633333  21
/gps/hist/point 0.065  21
/gps/hist/point 0.0666667  30
/gps/hist/point 0.0683333  14
/gps/hist/point 0.07  15
/gps/hist/point 0.0716667  18
/gps/hist/point 0.0733333  19
/gps/hist/point 0.075  17
/gps/hist/point 0.0766667  26
/gps/hist/point 0.0783333  18
/gps/hist/point 0.08  24
/gps/hist/point 0.0816667  20
/gps/hist/point 0.0833333  14
/gps/hist/point 0.085  15
/gps/hist/point 0.0866667  17
/gps/hist/point 0.0883333  15
/gps/hist/point 0.09  29
/gps/hist/point 0.0916667  20
/gps/hist/point 0.0933333  19
/gps/hist/point 0.095  21
/gps/hist/point 0.0966667  23
/gps/hist/point 0.0983333  27
/gps/hist/point 0.1  26
/gps/hist/point 0.101667  22
/gps/hist/point 0.103333  19
/gps/hist/point 0.105  18
/gps/hist/point 0.106667  26
/gps/hist/point 0.108333  19
/gps/hist/point 0.11  27
/gps/hist/point 0.111667  21
/gps/hist/point 0.113333  15
/gps/hist/point 0.115  37
/gps/hist/point 0.116667  25
/gps/hist/point 0.118333  20
/gps/hist/point 0.12  32
/gps/hist/point 0.121667  21
/gps/hist/point 0.123333  27
/gps/hist/point 0.125  22
/gps/hist/point 0.126667  14
/gps/hist/point 0.128333  18
/gps/hist/point 0.13  17
/gps/hist/point 0.131667  22
/gps/hist/point 0.133333  14
/gps/hist/point 0.135  12
/gps/hist/point 0.136667  22
/gps/hist/point 0.138333  19
/gps/hist/point 0.14  22
/gps/hist/point 0.141667  20
/gps/hist/point 0.143333  18
/gps/hist/point 0.145  16
/gps/hist/point 0.146667  25
/gps/hist/point 0.148333  19
/gps/hist/point 0.15  19
/gps/hist/point 0.151667  18
/gps/hist/point 0.153333  27
/gps/hist/point 0.155  21
/gps/hist/point 0.156667  24
/gps/hist/point 0.158333  23
/gps/hist/point 0.16  29
/gps/hist/point 0.161667  22
/gps/hist/point 0.163333  25
/gps/hist/point 0.165  20
/gps/hist/point 0.166667  24
/gps/hist/point 0.168333  21
/gps/hist/point 0.17  20
/gps/hist/point 0.171667  15
/gps/hist/point 0.173333  30
/gps/hist/point 0.175  19
/gps/hist/point 0.176667  27
/gps/hist/point 0.178333  24
/gps/hist/point 0.18  25
/gps/hist/point 0.181667  27
