/gps/hist/point 0.0  0.0
/gps/hist/point 0.00251256  70
/gps/hist/point 0.00502513  52
/gps/hist/point 0.00753769  80
/gps/hist/point 0.0100503  68
/gps/hist/point 0.0125628  60
/gps/hist/point 0.0150754  61
/gps/hist/point 0.0175879  75
/gps/hist/point 0.0201005  78
/gps/hist/point 0.0226131  82
/gps/hist/point 0.0251256  77
/gps/hist/point 0.0276382  63
/gps/hist/point 0.0301508  69
/gps/hist/point 0.0326633  59
/gps/hist/point 0.0351759  79
/gps/hist/point 0.0376884  74
/gps/hist/point 0.040201  89
/gps/hist/point 0.0427136  71
/gps/hist/point 0.0452261  85
/gps/hist/point 0.0477387  73
/gps/hist/point 0.0502513  67
/gps/hist/point 0.0527638  69
/gps/hist/point 0.0552764  88
/gps/hist/point 0.0577889  70
/gps/hist/point 0.0603015  70
/gps/hist/point 0.0628141  56
/gps/hist/point 0.0653266  73
/gps/hist/point 0.0678392  66
/gps/hist/point 0.0703518  77
/gps/hist/point 0.0728643  72
/gps/hist/point 0.0753769  79
/gps/hist/point 0.0778894  73
/gps/hist/point 0.080402  68
/gps/hist/point 0.0829146  73
/gps/hist/point 0.0854271  82
/gps/hist/point 0.0879397  55
/gps/hist/point 0.0904523  67
/gps/hist/point 0.0929648  52
/gps/hist/point 0.0954774  62
/gps/hist/point 0.0979899  77
/gps/hist/point 0.100503  53
/gps/hist/point 0.103015  73
/gps/hist/point 0.105528  63
/gps/hist/point 0.10804  63
/gps/hist/point 0.110553  67
/gps/hist/point 0.113065  73
/gps/hist/point 0.115578  71
/gps/hist/point 0.11809  58
/gps/hist/point 0.120603  60
/gps/hist/point 0.123116  65
/gps/hist/point 0.125628  69
/gps/hist/point 0.128141  64
/gps/hist/point 0.130653  81
/gps/hist/point 0.133166  81
/gps/hist/point 0.135678  79
/gps/hist/point 0.138191  87
/gps/hist/point 0.140704  69
/gps/hist/point 0.143216  79
/gps/hist/point 0.145729  75
/gps/hist/point 0.148241  66
/gps/hist/point 0.150754  66
/gps/hist/point 0.153266  58
/gps/hist/point 0.155779  60
/gps/hist/point 0.158291  68
/gps/hist/point 0.160804  71
/gps/hist/point 0.163317  71
/gps/hist/point 0.165829  63
/gps/hist/point 0.168342  70
/gps/hist/point 0.170854  78
/gps/hist/point 0.173367  71
/gps/hist/point 0.175879  77
/gps/hist/point 0.178392  68
/gps/hist/point 0.180905  68
/gps/hist/point 0.183417  81
/gps/hist/point 0.18593  68
/gps/hist/point 0.188442  72
/gps/hist/point 0.190955  87
/gps/hist/point 0.193467  72
/gps/hist/point 0.19598  76
/gps/hist/point 0.198492  77
/gps/hist/point 0.201005  77
