/gps/hist/point 0.0  0.0
/gps/hist/point 0.00251256  158
/gps/hist/point 0.00502513  162
/gps/hist/point 0.00753769  165
/gps/hist/point 0.0100503  154
/gps/hist/point 0.0125628  199
/gps/hist/point 0.0150754  177
/gps/hist/point 0.0175879  157
/gps/hist/point 0.0201005  155
/gps/hist/point 0.0226131  176
/gps/hist/point 0.0251256  177
/gps/hist/point 0.0276382  180
/gps/hist/point 0.0301508  185
/gps/hist/point 0.0326633  179
/gps/hist/point 0.0351759  187
/gps/hist/point 0.0376884  168
/gps/hist/point 0.040201  166
/gps/hist/point 0.0427136  223
/gps/hist/point 0.0452261  173
/gps/hist/point 0.0477387  185
/gps/hist/point 0.0502513  189
/gps/hist/point 0.0527638  186
/gps/hist/point 0.0552764  179
/gps/hist/point 0.0577889  153
/gps/hist/point 0.0603015  195
/gps/hist/point 0.0628141  188
/gps/hist/point 0.0653266  225
/gps/hist/point 0.0678392  200
/gps/hist/point 0.0703518  152
/gps/hist/point 0.0728643  174
/gps/hist/point 0.0753769  200
/gps/hist/point 0.0778894  181
/gps/hist/point 0.080402  184
/gps/hist/point 0.0829146  180
/gps/hist/point 0.0854271  196
/gps/hist/point 0.0879397  187
/gps/hist/point 0.0904523  216
/gps/hist/point 0.0929648  203
/gps/hist/point 0.0954774  191
/gps/hist/point 0.0979899  187
/gps/hist/point 0.100503  193
/gps/hist/point 0.103015  225
/gps/hist/point 0.105528  202
/gps/hist/point 0.10804  229
/gps/hist/point 0.110553  209
/gps/hist/point 0.113065  213
/gps/hist/point 0.115578  206
/gps/hist/point 0.11809  214
/gps/hist/point 0.120603  217
/gps/hist/point 0.123116  205
/gps/hist/point 0.125628  177
/gps/hist/point 0.128141  200
/gps/hist/point 0.130653  222
/gps/hist/point 0.133166  191
/gps/hist/point 0.135678  202
/gps/hist/point 0.138191  224
/gps/hist/point 0.140704  221
/gps/hist/point 0.143216  214
/gps/hist/point 0.145729  198
/gps/hist/point 0.148241  219
/gps/hist/point 0.150754  242
/gps/hist/point 0.153266  193
/gps/hist/point 0.155779  214
/gps/hist/point 0.158291  220
/gps/hist/point 0.160804  195
/gps/hist/point 0.163317  250
/gps/hist/point 0.165829  243
/gps/hist/point 0.168342  222
/gps/hist/point 0.170854  234
/gps/hist/point 0.173367  208
/gps/hist/point 0.175879  210
/gps/hist/point 0.178392  225
/gps/hist/point 0.180905  248
/gps/hist/point 0.183417  214
/gps/hist/point 0.18593  208
/gps/hist/point 0.188442  211
/gps/hist/point 0.190955  211
/gps/hist/point 0.193467  236
/gps/hist/point 0.19598  232
/gps/hist/point 0.198492  256
/gps/hist/point 0.201005  259
/gps/hist/point 0.203518  240
/gps/hist/point 0.20603  224
/gps/hist/point 0.208543  246
/gps/hist/point 0.211055  241
/gps/hist/point 0.213568  228
/gps/hist/point 0.21608  213
/gps/hist/point 0.218593  254
/gps/hist/point 0.221106  249
/gps/hist/point 0.223618  246
/gps/hist/point 0.226131  244
/gps/hist/point 0.228643  237
/gps/hist/point 0.231156  221
/gps/hist/point 0.233668  203
/gps/hist/point 0.236181  210
/gps/hist/point 0.238693  219
/gps/hist/point 0.241206  230
/gps/hist/point 0.243719  225
/gps/hist/point 0.246231  249
/gps/hist/point 0.248744  222
/gps/hist/point 0.251256  265
/gps/hist/point 0.253769  251
/gps/hist/point 0.256281  235
/gps/hist/point 0.258794  217
/gps/hist/point 0.261307  238
/gps/hist/point 0.263819  224
/gps/hist/point 0.266332  260
/gps/hist/point 0.268844  243
/gps/hist/point 0.271357  249
/gps/hist/point 0.273869  230
/gps/hist/point 0.276382  227
/gps/hist/point 0.278894  243
/gps/hist/point 0.281407  234
/gps/hist/point 0.28392  238
/gps/hist/point 0.286432  249
/gps/hist/point 0.288945  243
/gps/hist/point 0.291457  260
/gps/hist/point 0.29397  242
/gps/hist/point 0.296482  285
/gps/hist/point 0.298995  208
/gps/hist/point 0.301508  245
/gps/hist/point 0.30402  213
/gps/hist/point 0.306533  244
/gps/hist/point 0.309045  225
/gps/hist/point 0.311558  278
/gps/hist/point 0.31407  237
/gps/hist/point 0.316583  251
/gps/hist/point 0.319095  219
/gps/hist/point 0.321608  246
/gps/hist/point 0.324121  252
/gps/hist/point 0.326633  260
/gps/hist/point 0.329146  210
/gps/hist/point 0.331658  241
/gps/hist/point 0.334171  218
/gps/hist/point 0.336683  276
/gps/hist/point 0.339196  255
/gps/hist/point 0.341709  231
/gps/hist/point 0.344221  235
/gps/hist/point 0.346734  269
/gps/hist/point 0.349246  264
/gps/hist/point 0.351759  250
/gps/hist/point 0.354271  250
/gps/hist/point 0.356784  232
/gps/hist/point 0.359296  249
/gps/hist/point 0.361809  251
/gps/hist/point 0.364322  248
/gps/hist/point 0.366834  259
/gps/hist/point 0.369347  252
/gps/hist/point 0.371859  265
/gps/hist/point 0.374372  277
/gps/hist/point 0.376884  265
/gps/hist/point 0.379397  247
/gps/hist/point 0.38191  266
/gps/hist/point 0.384422  251
/gps/hist/point 0.386935  245
/gps/hist/point 0.389447  251
/gps/hist/point 0.39196  282
/gps/hist/point 0.394472  301
/gps/hist/point 0.396985  300
/gps/hist/point 0.399497  249
/gps/hist/point 0.40201  250
/gps/hist/point 0.404523  286
/gps/hist/point 0.407035  259
/gps/hist/point 0.409548  290
/gps/hist/point 0.41206  262
/gps/hist/point 0.414573  259
/gps/hist/point 0.417085  282
/gps/hist/point 0.419598  251
/gps/hist/point 0.422111  247
/gps/hist/point 0.424623  259
/gps/hist/point 0.427136  280
/gps/hist/point 0.429648  291
/gps/hist/point 0.432161  263
/gps/hist/point 0.434673  284
