/gps/hist/point 0.0  0.0
/gps/hist/point 0.00166667  18
/gps/hist/point 0.00333333  18
/gps/hist/point 0.005  12
/gps/hist/point 0.00666667  15
/gps/hist/point 0.00833333  16
/gps/hist/point 0.01  13
/gps/hist/point 0.0116667  15
/gps/hist/point 0.0133333  11
/gps/hist/point 0.015  18
/gps/hist/point 0.0166667  22
/gps/hist/point 0.0183333  12
/gps/hist/point 0.02  15
/gps/hist/point 0.0216667  21
/gps/hist/point 0.0233333  21
/gps/hist/point 0.025  23
/gps/hist/point 0.0266667  16
/gps/hist/point 0.0283333  19
/gps/hist/point 0.03  10
/gps/hist/point 0.0316667  19
/gps/hist/point 0.0333333  25
/gps/hist/point 0.035  15
/gps/hist/point 0.0366667  26
/gps/hist/point 0.0383333  19
/gps/hist/point 0.04  22
/gps/hist/point 0.0416667  20
/gps/hist/point 0.0433333  9
/gps/hist/point 0.045  15
/gps/hist/point 0.0466667  13
/gps/hist/point 0.0483333  18
/gps/hist/point 0.05  16
/gps/hist/point 0.0516667  14
/gps/hist/point 0.0533333  15
/gps/hist/point 0.055  18
/gps/hist/point 0.0566667  17
/gps/hist/point 0.0583333  25
/gps/hist/point 0.06  12
/gps/hist/point 0.0616667  24
/gps/hist/point 0.0633333  14
/gps/hist/point 0.065  19
/gps/hist/point 0.0666667  17
/gps/hist/point 0.0683333  12
/gps/hist/point 0.07  14
/gps/hist/point 0.0716667  13
/gps/hist/point 0.0733333  28
/gps/hist/point 0.075  21
/gps/hist/point 0.0766667  10
/gps/hist/point 0.0783333  24
/gps/hist/point 0.08  25
/gps/hist/point 0.0816667  26
/gps/hist/point 0.0833333  24
/gps/hist/point 0.085  18
/gps/hist/point 0.0866667  14
/gps/hist/point 0.0883333  13
/gps/hist/point 0.09  15
/gps/hist/point 0.0916667  16
/gps/hist/point 0.0933333  16
/gps/hist/point 0.095  15
/gps/hist/point 0.0966667  13
/gps/hist/point 0.0983333  12
/gps/hist/point 0.1  22
/gps/hist/point 0.101667  9
/gps/hist/point 0.103333  8
/gps/hist/point 0.105  12
/gps/hist/point 0.106667  10
/gps/hist/point 0.108333  15
/gps/hist/point 0.11  13
/gps/hist/point 0.111667  13
/gps/hist/point 0.113333  20
/gps/hist/point 0.115  12
/gps/hist/point 0.116667  14
/gps/hist/point 0.118333  17
/gps/hist/point 0.12  20
/gps/hist/point 0.121667  21
/gps/hist/point 0.123333  14
/gps/hist/point 0.125  11
/gps/hist/point 0.126667  9
/gps/hist/point 0.128333  21
/gps/hist/point 0.13  18
/gps/hist/point 0.131667  10
/gps/hist/point 0.133333  15
/gps/hist/point 0.135  15
/gps/hist/point 0.136667  12
/gps/hist/point 0.138333  11
/gps/hist/point 0.14  18
/gps/hist/point 0.141667  14
/gps/hist/point 0.143333  12
/gps/hist/point 0.145  16
/gps/hist/point 0.146667  21
/gps/hist/point 0.148333  17
/gps/hist/point 0.15  16
/gps/hist/point 0.151667  10
/gps/hist/point 0.153333  18
/gps/hist/point 0.155  11
/gps/hist/point 0.156667  7
/gps/hist/point 0.158333  15
/gps/hist/point 0.16  8
/gps/hist/point 0.161667  18
/gps/hist/point 0.163333  10
/gps/hist/point 0.165  12
/gps/hist/point 0.166667  16
/gps/hist/point 0.168333  11
/gps/hist/point 0.17  15
/gps/hist/point 0.171667  17
/gps/hist/point 0.173333  8
/gps/hist/point 0.175  16
/gps/hist/point 0.176667  10
/gps/hist/point 0.178333  19
/gps/hist/point 0.18  11
/gps/hist/point 0.181667  16
